DEPTH,RHOB,DT,GR,AI,AI_REL,PHIE,MD,VP
501.9,1363.0729,618.716,21.4274,2203179.0,457478.3125,,501.9,18849182.94
502.05,1367.0006,626.5601,21.5015,2181763.25,457478.3125,,502.05,19088153.4465
502.2,1371.7042,629.775,21.6495,2178085.75,457478.3125,,502.2,19186095.375
502.35,1374.2557,631.0251,21.8151,2177814.25,457478.3125,,502.35,19224179.671499997
502.5,1374.9512,631.4632,22.4537,2177401.75,457478.3125,,502.5,19237526.388
502.65,1398.2109,634.0522,23.1436,2205055.0,457478.3125,,502.65,19316400.273
502.8,1460.1486,639.4579,23.309,2283301.0,457478.3125,,502.8,19481084.9235
502.95,1509.5304,643.2139,23.4651,2346890.5,457478.3125,,502.95,19595511.4635
503.1,1538.1516,638.4569,23.2037,2409520.25,457478.3125,,503.1,19450589.4585
503.25,1564.9856,626.9164,23.0814,2496415.5,457478.3125,,503.25,19099008.126
503.4,1595.0272,620.5945,22.9604,2570451.75,457478.3125,,503.4,18906411.442500003
503.55,1631.6742,610.7384,22.9166,2671736.5,457478.3125,,503.55,18606145.356
503.7,1693.5699,606.1356,22.8717,2794463.75,457478.3125,,503.7,18465921.053999998
503.85,1761.424,596.2189,22.8804,2954398.25,457478.3125,,503.85,18163808.7885
504.0,1750.55,587.8544,22.9308,2977724.5,457478.3125,,504.0,17908984.296
504.15,1677.8615,580.03,22.958,2892665.75,457478.3125,,504.15,17670613.95
504.3,1636.8346,572.1776,23.1702,2860725.0,457478.3125,,504.3,17431390.584
504.45,1611.3208,561.31,23.1702,2870680.75,457478.3125,,504.45,17100309.15
504.6,1591.2379,549.4659,23.1702,2896058.0,457478.3125,,504.6,16739478.6435
504.75,1561.063,531.7241,23.1541,2935866.0,457478.3125,,504.75,16198974.706500001
504.9,1503.8296,511.2646,22.8257,2941379.25,457478.3125,,504.9,15575676.038999999
505.05,1461.1415,508.3474,22.8298,2874294.75,459201.875,,505.05,15486803.541
505.2,1434.8,506.1775,23.1296,2834579.25,585830.6875,,505.2,15420697.5375
505.35,1423.4,512.939,23.2392,2774989.0,629867.0,,505.35,15626686.635
505.5,1426.8538,523.9113,23.3678,2723478.75,629867.0,,505.5,15960957.7545
505.65,1402.6324,526.1932,23.9294,2665630.5,629867.0,,505.65,16030475.838000001
505.8,1377.5835,521.6914,24.8224,2640600.0,629867.0,,505.8,15893328.501000002
505.95,1378.1736,516.6058,24.8651,2667766.0,629867.0,,505.95,15738395.697
506.1,1397.8048,512.8754,24.8651,2725459.75,629867.0,,506.1,15624749.061
506.25,1423.8883,511.3945,24.8651,2784337.5,629867.0,,506.25,15579633.442499999
506.4,1424.1829,513.6132,23.4927,2772880.0,629867.0,,506.4,15647226.138
506.55,1411.1476,518.5942,21.8482,2721166.5,629867.0,,506.55,15798972.303
506.7,1382.4998,521.3532,21.4627,2651795.25,629867.0,,506.7,15883025.238
506.85,1370.5913,526.0678,20.8129,2605407.5,629867.0,,506.85,16026655.527
507.0,1369.6959,531.6435,20.6948,2576384.5,629867.0,,507.0,16196519.227500001
507.15,1370.9297,530.9057,20.6814,2582255.0,629867.0,,507.15,16174042.150500001
507.3,1370.2478,527.7152,19.9799,2596583.25,629867.0,,507.3,16076843.568
507.45,1374.5627,524.2853,19.7982,2621817.25,629867.0,,507.45,15972351.6645
507.6,1405.6968,522.3022,19.7982,2691392.75,629867.0,,507.6,15911936.522999998
507.75,1422.1194,523.2101,21.1745,2718060.0,629867.0,,507.75,15939595.6965
507.9,1428.4983,524.7522,22.0557,2722232.5,629867.0,,507.9,15986575.773
508.05,1457.2568,527.5358,22.8656,2762313.5,629867.0,,508.05,16071378.147
508.2,1510.0112,528.4811,23.1814,2857266.75,629867.0,,508.2,16100176.711499998
508.35,1567.0652,527.1907,23.7777,2972575.25,629867.0,,508.35,16060864.6755
508.5,1584.7333,522.9592,24.4508,3030388.75,629867.0,,508.5,15931952.028
508.65,1579.5844,519.4588,24.6526,3040827.75,629867.0,,508.65,15825312.342
508.8,1565.7491,518.8232,24.6526,3017893.25,629867.0,,508.8,15805948.788
508.95,1526.9723,520.3708,23.8969,2934509.5,612302.1875,,508.95,15853096.422
509.1,1503.84,520.8101,23.3488,2887500.0,514701.9062,,509.1,15866479.696500001
509.25,1503.7606,518.4413,23.0658,2900583.75,457014.4062,,509.25,15794314.204499999
509.4,1506.0204,514.0007,22.9003,2930080.5,457014.4062,,509.4,15659031.325500002
509.55,1503.0922,509.8108,22.9003,2948344.75,457014.4062,,509.55,15531386.022
509.7,1481.6953,506.6955,23.1629,2924158.25,457014.4062,,509.7,15436478.407499999
509.85,1440.6381,507.1529,24.3023,2840836.75,457014.4062,,509.85,15450413.0985
510.0,1406.199,512.0745,25.4807,2746326.25,457014.4062,,510.0,15600349.642499998
510.15,1389.4034,518.8671,25.8105,2677984.0,457014.4062,,510.15,15807286.201500002
510.3,1382.453,522.588,26.4039,2645397.5,457014.4062,,510.3,15920643.419999998
510.45,1379.3591,521.7411,27.6758,2643761.0,457014.4062,,510.45,15894842.611499999
510.6,1387.594,520.3079,28.454,2666903.75,457014.4062,,510.6,15851180.173500001
510.75,1418.0575,518.5168,28.506,2734938.75,457014.4062,,510.75,15796614.311999999
510.9,1456.8954,518.5032,28.4682,2809716.5,457014.4062,,510.9,15796199.988
511.05,1474.873,522.7497,28.5093,2821521.0,457014.4062,,511.05,15925569.610499999
511.2,1448.354,529.4648,28.6577,2736042.5,457014.4062,,511.2,16130145.132
511.35,1408.3167,540.2724,28.8239,2607423.25,457014.4062,,511.35,16459398.666
511.5,1382.1456,552.3923,29.2571,2502380.75,457014.4062,,511.5,16828631.4195
511.65,1381.6635,558.5294,29.5169,2473688.0,457014.4062,,511.65,17015598.171
511.8,1418.0614,558.8961,29.3922,2537321.25,457014.4062,,511.8,17026769.6865
511.95,1434.6996,554.425,28.6752,2587877.5,457014.4062,,511.95,16890557.625
512.1,1439.0718,547.5992,27.411,2627932.5,457014.4062,,512.1,16682609.628
512.25,1408.7501,542.6542,26.9102,2596101.5,457014.4062,,512.25,16531960.202999998
512.4,1372.6882,546.331,26.9102,2512789.5,457014.4062,,512.4,16643973.915000001
512.55,1358.431,554.9968,26.9102,2447718.0,457014.4062,,512.55,16907977.512000002
512.7,1363.7598,563.8641,26.899,2418698.25,447772.125,,512.7,17178119.8065
512.85,1367.7804,571.0266,26.797,2395317.5,352004.9375,,512.85,17396325.369000003
513.0,1369.9989,567.3398,26.4599,2414817.25,105563.5156,,513.0,17284007.007
513.15,1371.6335,561.9541,25.9137,2440857.5,105563.5156,,513.15,17119931.6565
513.3,1373.1307,558.0887,25.0756,2460418.0,105563.5156,,513.3,17002172.245500002
513.45,1371.7328,560.4076,24.2574,2447879.0,105563.5156,,513.45,17072817.534
513.6,1367.8932,572.1279,24.2509,2391038.25,105563.5156,,513.6,17429876.4735
513.75,1362.064,585.1371,24.2278,2327944.75,105563.5156,,513.75,17826201.7515
513.9,1363.0765,600.0637,24.2304,2271554.75,105563.5156,,513.9,18280940.620500002
514.05,1367.7982,599.1498,24.2557,2282898.5,105563.5156,,514.05,18253098.657
514.2,1364.0426,597.2449,24.28,2283893.25,105563.5156,,514.2,18195065.8785
514.35,1364.7637,595.4984,25.21,2291802.5,105563.5156,,514.35,18141858.755999997
514.5,1363.8167,598.2793,25.2771,2279613.0,105563.5156,,514.5,18226578.874500003
514.65,1360.8159,614.3898,25.6289,2214909.5,105563.5156,,514.65,18717385.257
514.8,1363.1001,623.3783,25.9054,2186633.75,105563.5156,,514.8,18991219.9095
514.95,1367.074,626.3229,25.9054,2182698.25,105563.5156,,514.95,19080927.1485
515.1,1363.79,625.7069,25.6344,2179598.75,105563.5156,,515.1,19062160.7085
515.25,1362.4519,625.8118,25.8943,2177095.25,105563.5156,,515.25,19065356.487
515.4,1364.104,627.0137,25.9054,2175557.25,105563.5156,,515.4,19101972.3705
515.55,1365.2195,631.4202,26.9485,2162148.25,105563.5156,,515.55,19236216.393
515.7,1363.7467,636.1812,27.0309,2143656.5,105563.5156,,515.7,19381260.258
515.85,1363.6,641.428,27.0309,2125895.75,105563.5156,,515.85,19541104.02
516.0,1365.1846,644.3925,27.1712,2118563.0,105563.5156,,516.0,19631417.512500003
516.15,1365.4867,644.187,27.1903,2119705.75,78372.6094,,516.15,19625156.955000002
516.3,1361.519,643.0699,27.4398,2117217.0,-68868.2891,,516.3,19591124.5035
516.45,1369.052,641.2705,27.4849,2134914.75,-94703.1641,,516.45,19536305.7825
516.6,1375.0103,638.9308,27.4849,2152058.5,-94703.1641,,516.6,19465026.822
516.75,1374.7998,636.6065,26.5013,2159578.5,-94703.1641,,516.75,19394217.0225
516.9,1371.51,634.2509,25.7921,2162410.75,-94703.1641,,516.9,19322453.6685
517.05,1365.3319,632.636,24.7336,2158160.75,-94703.1641,,517.05,19273255.74
517.2,1365.9614,630.201,24.45,2167512.5,-94703.1641,,517.2,19199073.465
517.35,1370.0742,632.3854,24.45,2166525.0,-94703.1641,,517.35,19265621.211
517.5,1372.5239,635.7161,24.45,2159028.5,-94703.1641,,517.5,19367090.9865
517.65,1365.5093,639.3353,24.45,2135863.75,-94703.1641,,517.65,19477349.914499998
517.8,1363.7736,638.0646,24.9652,2137377.25,-94703.1641,,517.8,19438638.039
517.95,1368.3069,632.9432,25.3321,2161877.25,-94703.1641,,517.95,19282614.588000003
518.1,1369.1547,631.3388,25.396,2168653.5,-94703.1641,,518.1,19233736.542
518.25,1365.8472,632.6347,25.4016,2158990.25,-94703.1641,,518.25,19273216.1355
518.4,1364.6759,637.5834,25.4304,2140444.25,-94703.1641,,518.4,19423978.281
518.55,1363.686,639.6472,25.4747,2131934.75,-94703.1641,,518.55,19486851.948
518.7,1363.8495,639.3105,25.4934,2133313.25,-94703.1641,,518.7,19476594.3825
518.85,1368.4581,639.3482,26.452,2140395.5,-94703.1641,,518.85,19477742.913
519.0,1367.0317,637.418,28.2127,2144639.0,-94703.1641,,519.0,19418939.37
519.15,1364.4202,639.1161,29.0362,2134895.0,-94703.1641,,519.15,19470671.9865
519.3,1367.5234,640.2137,29.0362,2136062.25,-101202.6172,,519.3,19504110.370500002
519.45,1372.8845,635.0635,28.205,2161905.25,-122940.7812,,519.45,19347209.5275
519.6,1375.8507,627.7745,25.5666,2191712.25,-137997.7812,,519.6,19125150.1425
519.75,1370.8053,618.2557,23.585,2217335.25,-137997.7812,,519.75,18835159.900500003
519.9,1365.4933,612.1884,22.7477,2230511.5,-137997.7812,,519.9,18650319.606
520.05,1363.9457,611.7816,20.8522,2229464.0,-137997.7812,,520.05,18637926.444000002
520.2,1363.2438,609.3827,19.5673,2237124.25,-137997.7812,,520.2,18564843.9555
520.35,1364.7933,602.4977,19.5673,2265403.0,-137997.7812,,520.35,18355092.4305
520.5,1364.74,592.1068,19.6874,2305049.75,-137997.7812,,520.5,18038533.662
520.65,1363.5137,580.5128,20.5531,2349117.25,-137997.7812,,520.65,17685322.452
520.8,1359.0918,571.3814,21.6396,2378605.25,-137997.7812,,520.8,17407134.351
520.95,1356.5074,571.9957,21.6396,2371544.25,-137997.7812,,520.95,17425849.0005
521.1,1358.7008,573.1033,21.6016,2370790.5,-137997.7812,,521.1,17459592.0345
521.25,1360.756,572.0298,20.2154,2378822.25,-137997.7812,,521.25,17426887.857
521.4,1358.6926,574.0193,17.3954,2367017.0,-137997.7812,,521.4,17487497.9745
521.55,1354.8364,577.5057,17.318,2346019.25,-137997.7812,,521.55,17593711.150500003
521.7,1360.9667,581.3795,17.318,2340939.0,-137997.7812,,521.7,17711726.4675
521.85,1363.724,585.6003,17.4976,2328800.0,-137997.7812,,521.85,17840313.1395
522.0,1364.6526,589.5865,18.4097,2314592.5,-137997.7812,,522.0,17961752.7225
522.15,1368.2094,591.6077,19.6225,2312795.75,-137997.7812,,522.15,18023328.5805
522.3,1367.5894,600.7962,19.6225,2276404.75,-137997.7812,,522.3,18303256.233
522.45,1365.2014,610.1741,19.514,2237467.0,-137997.7812,,522.45,18588953.956499998
522.6,1360.5475,616.9474,19.0613,2205302.75,-137997.7812,,522.6,18795302.541
522.75,1362.9999,620.9275,18.975,2195102.25,-159522.4375,,522.75,18916556.2875
522.9,1366.8916,622.5054,18.5361,2195796.5,-272842.9688,,522.9,18964627.011
523.05,1365.1508,624.7877,18.6754,2184986.75,-274440.6875,,523.05,19034157.2805
523.2,1364.989,627.2686,19.08,2176098.0,-274440.6875,,523.2,19109737.899
523.35,1361.2714,631.3754,19.2263,2156051.0,-274440.6875,,523.35,19234851.561
523.5,1363.8839,636.558,19.2512,2142598.25,-274440.6875,,523.5,19392739.47
523.65,1363.4265,640.3433,19.5372,2129214.0,-274440.6875,,523.65,19508058.6345
523.8,1359.7777,641.9579,19.5372,2118172.75,-274440.6875,,523.8,19557247.4235
523.95,1363.5769,641.6816,19.5372,2125005.25,-274440.6875,,523.95,19548829.944
524.1,1368.6571,642.9987,19.5372,2128553.75,-274440.6875,,524.1,19588955.3955
524.25,1365.5,642.9921,19.5372,2123665.5,-274440.6875,,524.25,19588754.326500002
524.4,1365.9,643.4196,20.0522,2122876.0,-274440.6875,,524.4,19601778.114
524.55,1359.7806,645.3479,20.0522,2107051.25,-274440.6875,,524.55,19660523.7735
524.7,1366.3727,646.296,20.0522,2114158.75,-274440.6875,,524.7,19689407.64
524.85,1375.0873,646.244,20.0203,2127814.75,-274440.6875,,524.85,19687823.46
525.0,1372.2322,648.2333,19.7862,2116882.5,-274440.6875,,525.0,19748427.4845
525.15,1357.9261,649.064,19.2226,2092132.25,-274440.6875,,525.15,19773734.759999998
525.3,1357.8789,649.8887,19.6204,2089402.25,-274440.6875,,525.3,19798859.2455
525.45,1359.2416,651.5299,19.6662,2086231.375,-274440.6875,,525.45,19848858.4035
525.6,1355.9934,653.5362,19.2552,2074860.25,-274440.6875,,525.6,19909980.333
525.75,1356.6095,654.9095,19.1957,2071446.0,-274440.6875,,525.75,19951817.9175
525.9,1353.7755,657.9321,19.1957,2057633.0,-338649.375,,525.9,20043901.4265
526.05,1358.7388,659.5901,18.9489,2059972.75,-488829.3438,,526.05,20094412.3965
526.2,1358.6086,660.5673,19.1381,2056731.0,-517752.0625,,526.2,20124182.7945
526.35,1358.8553,661.2989,18.841,2054827.875,-517752.0625,,526.35,20146470.9885
526.5,1363.4102,662.1065,18.5327,2059199.125,-517752.0625,,526.5,20171074.5225
526.65,1362.952,662.7885,18.4695,2056391.75,-517752.0625,,526.65,20191851.6525
526.8,1358.74,663.382,17.23,2048203.0,-517752.0625,,526.8,20209932.63
526.95,1357.6454,663.4598,16.8101,2046311.5,-517752.0625,,526.95,20212302.807
527.1,1358.1281,663.3223,16.8101,2047463.25,-517752.0625,,527.1,20208113.8695
527.25,1358.6467,663.1252,17.0289,2048854.25,-517752.0625,,527.25,20202109.218
527.4,1360.6366,662.7748,18.1556,2052940.5,-517752.0625,,527.4,20191434.282
527.55,1361.9,662.5063,18.6398,2055678.5,-517752.0625,,527.55,20183254.4295
527.7,1359.6423,662.6044,18.6398,2051967.625,-517752.0625,,527.7,20186243.046
527.85,1364.8878,662.931,18.4726,2058866.875,-517752.0625,,527.85,20196192.915000003
528.0,1368.3933,663.2944,18.1781,2063026.0,-517752.0625,,528.0,20207263.896
528.15,1367.6599,663.6984,17.8805,2060665.25,-517752.0625,,528.15,20219571.756
528.3,1367.3588,664.0828,17.7653,2059018.5,-517752.0625,,528.3,20231282.502
528.45,1367.7402,664.4633,17.9286,2058413.75,-517752.0625,,528.45,20242874.4345
528.6,1367.2808,664.6141,17.894,2057255.25,-517752.0625,,528.6,20247468.5565
528.75,1362.6448,664.5235,17.7653,2050558.75,-517752.0625,,528.75,20244708.427500002
528.9,1363.8314,664.3312,17.9679,2052940.375,-528325.9375,,528.9,20238850.007999998
529.05,1368.0986,663.5111,18.1549,2061909.625,-563016.1875,,529.05,20213865.661500003
529.2,1367.1725,662.7703,17.6929,2062815.0,-587263.125,,529.2,20191297.1895
529.35,1362.2748,662.7658,16.9536,2055439.75,-587263.125,,529.35,20191160.097
529.5,1359.931,662.6766,16.4401,2052180.25,-587263.125,,529.5,20188442.619
529.65,1364.3489,662.3824,16.159,2059761.0,-587263.125,,529.65,20179479.816
529.8,1369.3887,662.1603,16.159,2068063.0,-587263.125,,529.8,20172713.5395
529.95,1371.5754,661.6286,16.3164,2073028.5,-587263.125,,529.95,20156515.299
530.1,1367.4149,660.9614,16.9181,2068826.625,-587263.125,,530.1,20136189.051
530.25,1365.4703,660.6544,18.5126,2066846.5,-587263.125,,530.25,20126836.296
530.4,1369.6522,659.861,20.2234,2075673.125,-587263.125,,530.4,20102665.365
530.55,1372.5018,658.5422,20.2234,2084152.125,-587263.125,,530.55,20062488.123
530.7,1369.4313,657.2058,19.9019,2083716.125,-587263.125,,530.7,20021774.696999997
530.85,1363.8474,656.3098,19.2396,2078052.75,-587263.125,,530.85,19994478.057
531.0,1359.9325,655.8726,19.2396,2073471.25,-587263.125,,531.0,19981158.759
531.15,1364.5818,655.639,19.5932,2081301.25,-587263.125,,531.15,19974042.135
531.3,1370.2344,655.3625,21.0029,2090804.375,-587263.125,,531.3,19965618.5625
531.45,1375.2072,655.0794,22.5765,2099299.25,-587263.125,,531.45,19956993.921
531.6,1378.4293,654.7911,23.3665,2105143.25,-587263.125,,531.6,19948210.861500002
531.75,1374.6844,654.723,24.2507,2099643.5,-587263.125,,531.75,19946136.195
531.9,1368.879,655.0597,25.169,2089702.375,-580930.0,,531.9,19956393.7605
532.05,1363.6748,655.6693,25.2306,2079822.25,-520963.5312,,532.05,19974965.2245
532.2,1364.5006,657.644,25.2306,2074846.875,-370419.5625,,532.2,20035124.46
532.35,1367.7056,662.2261,25.2306,2065316.0,-370419.5625,,532.35,20174718.1365
532.5,1371.2662,661.4094,25.3198,2073251.625,-370419.5625,,532.5,20149837.371
532.65,1368.788,658.4805,25.9665,2078710.875,-370419.5625,,532.65,20060608.4325
532.8,1367.3773,654.9286,26.792,2087842.875,-370419.5625,,532.8,19952399.799
532.95,1380.5603,650.4805,29.5344,2122483.75,-370419.5625,,532.95,19816888.4325
533.1,1447.0717,643.613,29.5344,2248394.5,-370419.5625,,533.1,19607670.045
533.25,1510.9441,640.3422,29.495,2359656.25,-370419.5625,,533.25,19508025.123
533.4,1582.2208,634.0026,28.7962,2495705.5,-370419.5625,,533.4,19314889.209000003
533.55,1654.1704,623.8345,28.7962,2651661.0,-370419.5625,,533.55,19005118.0425
533.7,1652.9775,608.5104,28.797,2716438.25,-370419.5625,,533.7,18538269.336
533.85,1635.4,594.4619,28.9057,2751059.5,-370419.5625,,533.85,18110281.7835
534.0,1613.9407,593.1708,28.9057,2720869.75,-370419.5625,,534.0,18070948.422
534.15,1634.0416,593.2897,28.9057,2754204.5,-370419.5625,,534.15,18074570.710500002
534.3,1673.7733,591.7532,27.6009,2828506.75,-370419.5625,,534.3,18027761.237999998
534.45,1706.1804,581.8055,25.893,2932657.5,-370419.5625,,534.45,17724704.5575
534.6,1744.8782,568.8832,24.2591,3067420.75,-370419.5625,,534.6,17331026.688
534.75,1761.4143,557.6463,22.2384,3158799.5,-370419.5625,,534.75,16988694.5295
534.9,1750.2816,553.4433,22.0591,3162528.25,-370419.5625,,534.9,16860650.1345
535.05,1721.1685,553.239,22.0591,3111078.25,-370419.5625,,535.05,16854426.135
535.2,1675.0081,554.3144,22.2346,3021789.25,-370419.5625,,535.2,16887188.196
535.35,1609.1517,558.1666,22.2616,2883074.75,-279592.7812,,535.35,17004545.469
535.5,1539.3022,561.2211,22.2616,2742873.25,-119110.6953,,535.5,17097600.811499998
535.65,1437.7971,551.0928,20.4636,2608502.75,-90347.3594,,535.65,16789042.152
535.8,1390.7919,536.4654,19.2996,2592564.0,-90347.3594,,535.8,16343418.411000002
535.95,1387.3486,527.5569,19.1121,2629866.25,-90347.3594,,535.95,16072020.958500002
536.1,1385.5925,521.0995,19.1121,2659034.75,-90347.3594,,536.1,15875296.267500002
536.25,1369.3562,516.833,19.6004,2649486.25,-90347.3594,,536.25,15745317.344999999
536.4,1365.1068,509.0908,21.9287,2681641.75,-90347.3594,,536.4,15509451.222
536.55,1367.2002,507.1621,22.7678,2695784.75,-90347.3594,,536.55,15450693.376500001
536.7,1369.5261,509.5451,22.9095,2687756.75,-90347.3594,,536.7,15523291.4715
536.85,1372.3976,513.0579,22.9599,2674959.0,-90347.3594,,536.85,15630308.923500001
537.0,1381.7526,518.8441,23.6014,2663168.5,-90347.3594,,537.0,15806585.5065
537.15,1396.9073,523.5043,24.9312,2668356.25,-90347.3594,,537.15,15948558.499499999
537.3,1444.3591,527.6125,27.0956,2737345.0,-90347.3594,,537.3,16073714.812499998
537.45,1504.2413,531.7887,30.0344,2828485.0,-90347.3594,,537.45,16200942.745499998
537.6,1542.3281,535.9382,31.8916,2877758.0,-90347.3594,,537.6,16327357.263000002
537.75,1561.623,544.4284,32.6999,2868542.25,-90347.3594,,537.75,16586011.206
537.9,1581.816,551.916,33.0367,2866003.0,-90347.3594,,537.9,16814120.94
538.05,1608.3099,554.9651,33.4407,2898006.0,-90347.3594,,538.05,16907011.7715
538.2,1633.7642,556.5334,35.1371,2935585.0,-90347.3594,,538.2,16954790.031
538.35,1676.0057,557.7705,37.068,3004782.75,-90347.3594,,538.35,16992478.2825
538.5,1695.9277,561.39,38.6137,3021111.0,-90347.3594,,538.5,17102746.349999998
538.65,1681.4366,566.4022,40.368,2968709.75,-90347.3594,,538.65,17255443.023
538.8,1661.0662,568.1938,42.3668,2923401.25,-90347.3594,,538.8,17310024.117
538.95,1640.5112,567.1372,44.7936,2892608.5,-90347.3594,,538.95,17277834.798
539.1,1642.7001,566.7805,47.1018,2898287.5,-37122.0547,,539.1,17266967.932499997
539.25,1671.1984,568.8089,48.1246,2937987.75,46826.2969,,539.25,17328763.1385
539.4,1705.6497,569.6978,48.1246,2994020.0,70382.6719,,539.4,17355843.477
539.55,1734.23,566.3885,47.288,3062065.75,70382.6719,,539.55,17255025.6525
539.7,1760.433,560.1722,45.8169,3142986.25,70382.6719,,539.7,17065646.073
539.85,1770.9019,552.4886,44.9522,3205386.25,70382.6719,,539.85,16831565.199
540.0,1770.8381,548.8109,42.7716,3226679.0,70382.6719,,540.0,16719524.0685
540.15,1771.9297,548.9578,39.8585,3227802.0,70382.6719,,540.15,16723999.377
540.3,1755.9241,548.2504,38.7401,3202763.25,70382.6719,,540.3,16702448.436
540.45,1739.9487,547.0016,38.7401,3180887.25,70382.6719,,540.45,16664403.744
540.6,1728.7653,544.7673,39.7652,3173352.0,70382.6719,,540.6,16596335.794499999
540.75,1706.9838,540.8109,43.0499,3156409.5,70382.6719,,540.75,16475804.0685
